="",="(1)",="(2)",="(3)",="(4)",="(5)",="(6)",="(7)",="(8)",="(9)",="(10)",="(11)",="(12)",="(13)",="(14)",="(15)",="(16)",="(17)",="(18)",="(19)",="(20)",="(21)"
="L2_vix",="0.131***",="0.134***",="0.135***",="0.160***",="0.135***",="0.142***",="0.123***",="0.098***",="0.092**",="0.104**",="0.126***",="0.131***",="0.122**",="0.140***",="0.145***",="0.127***",="0.145***",="0.130***",="0.124**",="0.139***",="0.152***"
="",="(0.024)",="(0.024)",="(0.031)",="(0.028)",="(0.039)",="(0.033)",="(0.044)",="(0.035)",="(0.046)",="(0.041)",="(0.048)",="(0.040)",="(0.050)",="(0.043)",="(0.051)",="(0.045)",="(0.055)",="(0.048)",="(0.054)",="(0.048)",="(0.057)"
="L3_vix",="-0.011",="-0.019",="-0.002",="-0.032",="-0.028",="-0.056",="-0.089**",="-0.092**",="-0.089**",="-0.063*",="-0.054",="-0.074*",="-0.059",="-0.050",="-0.080",="-0.058",="-0.078",="-0.077*",="-0.069",="-0.061",="-0.074"
="",="(0.026)",="(0.022)",="(0.034)",="(0.030)",="(0.036)",="(0.035)",="(0.040)",="(0.038)",="(0.044)",="(0.038)",="(0.045)",="(0.041)",="(0.048)",="(0.042)",="(0.049)",="(0.046)",="(0.051)",="(0.047)",="(0.051)",="(0.049)",="(0.055)"
="L4_vix",="0.012",="0.033",="0.016",="0.021",="-0.003",="-0.022",="-0.019",="-0.011",="0.015",="0.036",="0.005",="0.025",="0.034",="0.011",="0.027",="0.015",="0.016",="0.024",="0.036",="0.029",="0.023"
="",="(0.021)",="(0.021)",="(0.030)",="(0.026)",="(0.036)",="(0.031)",="(0.039)",="(0.036)",="(0.041)",="(0.037)",="(0.042)",="(0.037)",="(0.043)",="(0.037)",="(0.046)",="(0.039)",="(0.047)",="(0.041)",="(0.048)",="(0.041)",="(0.051)"
="L5_vix",="-0.022",="-0.051**",="-0.047",="-0.071**",="-0.092**",="-0.092**",="-0.070*",="-0.056*",="-0.035",="-0.074*",="-0.043",="-0.035",="-0.055",="-0.045",="-0.051",="-0.059",="-0.064",="-0.061",="-0.067",="-0.083*",="-0.083"
="",="(0.024)",="(0.022)",="(0.034)",="(0.031)",="(0.041)",="(0.036)",="(0.042)",="(0.033)",="(0.047)",="(0.039)",="(0.046)",="(0.037)",="(0.049)",="(0.042)",="(0.050)",="(0.040)",="(0.049)",="(0.042)",="(0.053)",="(0.046)",="(0.054)"
="L6_vix",="0.013",="0.010",="-0.016",="-0.038",="-0.041",="-0.025",="-0.022",="0.009",="-0.030",="0.004",="0.011",="-0.005",="0.002",="-0.010",="-0.025",="-0.019",="-0.004",="0.004",="-0.002",="0.005",="0.015"
="",="(0.020)",="(0.020)",="(0.028)",="(0.028)",="(0.037)",="(0.032)",="(0.038)",="(0.033)",="(0.043)",="(0.036)",="(0.042)",="(0.038)",="(0.048)",="(0.040)",="(0.048)",="(0.040)",="(0.048)",="(0.042)",="(0.050)",="(0.045)",="(0.051)"
="L7_vix",="-0.013",="-0.020",="-0.041",="-0.049*",="-0.021",="-0.020",="0.014",="-0.030",="-0.001",="0.006",="-0.014",="-0.014",="-0.023",="-0.028",="-0.013",="-0.006",="-0.009",="-0.019",="-0.017",="-0.010",="-0.025"
="",="(0.020)",="(0.020)",="(0.028)",="(0.026)",="(0.035)",="(0.029)",="(0.036)",="(0.035)",="(0.040)",="(0.036)",="(0.042)",="(0.043)",="(0.046)",="(0.042)",="(0.048)",="(0.043)",="(0.050)",="(0.047)",="(0.054)",="(0.051)",="(0.055)"
="L8_vix",="-0.006",="-0.015",="0.008",="0.045*",="0.049**",="0.070**",="0.049*",="0.080**",="0.077***",="0.061*",="0.065*",="0.064",="0.068*",="0.085*",="0.085**",="0.081",="0.082**",="0.085",="0.091**",="0.086",="0.094**"
="",="(0.014)",="(0.016)",="(0.019)",="(0.024)",="(0.024)",="(0.028)",="(0.027)",="(0.035)",="(0.029)",="(0.036)",="(0.034)",="(0.042)",="(0.036)",="(0.047)",="(0.037)",="(0.050)",="(0.042)",="(0.055)",="(0.045)",="(0.058)",="(0.046)"
="L1_t_art1_best_local",="0.002",="0.002",="0.004",="0.011**",="0.010*",="0.007",="0.004",="0.006",="0.004",="0.008",="0.009",="0.012",="0.008",="0.009",="0.008",="0.009",="0.011",="0.011",="0.013",="0.015",="0.016"
="",="(0.003)",="(0.003)",="(0.004)",="(0.005)",="(0.005)",="(0.006)",="(0.006)",="(0.007)",="(0.007)",="(0.008)",="(0.007)",="(0.007)",="(0.008)",="(0.008)",="(0.009)",="(0.008)",="(0.009)",="(0.009)",="(0.010)",="(0.009)",="(0.010)"
="L2_t_art1_best_local",="0.001",="0.002",="0.003",="0.001",="0.001",="0.001",="0.003",="0.002",="0.004",="0.001",="0.003",="-0.000",="-0.002",="-0.001",="-0.001",="0.001",="-0.001",="-0.000",="0.002",="-0.001",="-0.000"
="",="(0.003)",="(0.003)",="(0.004)",="(0.004)",="(0.005)",="(0.005)",="(0.005)",="(0.006)",="(0.006)",="(0.006)",="(0.006)",="(0.006)",="(0.007)",="(0.007)",="(0.008)",="(0.008)",="(0.009)",="(0.008)",="(0.009)",="(0.009)",="(0.009)"
="L3_t_art1_best_local",="-0.003",="-0.001",="-0.001",="-0.001",="-0.001",="-0.000",="-0.003",="-0.001",="-0.002",="-0.002",="-0.003",="-0.005",="-0.003",="-0.001",="-0.001",="-0.001",="-0.002",="-0.003",="-0.004",="-0.001",="-0.003"
="",="(0.003)",="(0.003)",="(0.004)",="(0.004)",="(0.005)",="(0.005)",="(0.005)",="(0.005)",="(0.006)",="(0.006)",="(0.006)",="(0.006)",="(0.007)",="(0.007)",="(0.007)",="(0.007)",="(0.008)",="(0.008)",="(0.008)",="(0.008)",="(0.009)"
="L4_t_art1_best_local",="0.001",="0.005*",="0.003",="-0.000",="-0.000",="-0.002",="0.001",="0.000",="0.003",="0.000",="-0.002",="-0.002",="0.000",="-0.003",="-0.003",="-0.006",="-0.002",="-0.003",="-0.002",="-0.002",="-0.006"
="",="(0.003)",="(0.003)",="(0.004)",="(0.004)",="(0.005)",="(0.005)",="(0.005)",="(0.005)",="(0.006)",="(0.006)",="(0.006)",="(0.006)",="(0.007)",="(0.007)",="(0.008)",="(0.008)",="(0.008)",="(0.008)",="(0.009)",="(0.009)",="(0.010)"
="L5_t_art1_best_local",="0.002",="0.005",="0.002",="0.003",="0.003",="0.005",="0.002",="0.002",="0.002",="-0.004",="-0.004",="0.000",="-0.002",="0.001",="-0.001",="0.003",="0.000",="-0.001",="-0.000",="-0.002",="-0.001"
="",="(0.003)",="(0.003)",="(0.004)",="(0.004)",="(0.005)",="(0.005)",="(0.006)",="(0.006)",="(0.007)",="(0.007)",="(0.008)",="(0.008)",="(0.009)",="(0.009)",="(0.010)",="(0.009)",="(0.010)",="(0.010)",="(0.011)",="(0.011)",="(0.012)"
="L6_t_art1_best_local",="-0.000",="-0.006**",="-0.006",="-0.011**",="-0.009",="-0.011**",="-0.010*",="-0.007",="-0.011",="-0.010",="-0.007",="-0.010",="-0.009",="-0.012",="-0.011",="-0.014",="-0.015",="-0.014",="-0.016",="-0.017",="-0.018"
="",="(0.003)",="(0.003)",="(0.004)",="(0.004)",="(0.005)",="(0.005)",="(0.006)",="(0.006)",="(0.007)",="(0.007)",="(0.008)",="(0.007)",="(0.009)",="(0.008)",="(0.010)",="(0.009)",="(0.010)",="(0.009)",="(0.011)",="(0.010)",="(0.012)"
="L7_t_art1_best_local",="-0.001",="-0.003",="-0.001",="-0.000",="-0.004",="-0.003",="-0.004",="-0.004",="-0.006",="-0.002",="-0.004",="-0.009",="-0.008",="-0.009",="-0.012",="-0.009",="-0.013",="-0.010",="-0.014",="-0.017*",="-0.017*"
="",="(0.003)",="(0.003)",="(0.005)",="(0.005)",="(0.006)",="(0.006)",="(0.006)",="(0.006)",="(0.007)",="(0.007)",="(0.007)",="(0.007)",="(0.008)",="(0.008)",="(0.008)",="(0.008)",="(0.009)",="(0.009)",="(0.009)",="(0.010)",="(0.010)"
="L8_t_art1_best_local",="-0.007**",="-0.008**",="-0.012***",="-0.015***",="-0.013***",="-0.012**",="-0.011*",="-0.017***",="-0.014**",="-0.018***",="-0.021***",="-0.018***",="-0.017**",="-0.018**",="-0.014*",="-0.020***",="-0.018**",="-0.024***",="-0.026***",="-0.025***",="-0.026***"
="",="(0.003)",="(0.003)",="(0.004)",="(0.004)",="(0.005)",="(0.005)",="(0.006)",="(0.006)",="(0.006)",="(0.006)",="(0.007)",="(0.006)",="(0.007)",="(0.007)",="(0.007)",="(0.007)",="(0.008)",="(0.008)",="(0.008)",="(0.008)",="(0.008)"
="L1_commo",="0.002",="-0.003",="0.002",="0.019",="0.017",="0.002",="-0.001",="-0.012",="-0.014",="-0.020",="-0.022",="-0.028",="-0.043",="-0.042",="-0.032",="-0.041",="-0.040",="-0.033",="-0.033",="-0.051",="-0.059"
="",="(0.012)",="(0.013)",="(0.016)",="(0.016)",="(0.021)",="(0.019)",="(0.025)",="(0.021)",="(0.029)",="(0.023)",="(0.033)",="(0.025)",="(0.033)",="(0.026)",="(0.036)",="(0.028)",="(0.040)",="(0.031)",="(0.045)",="(0.032)",="(0.047)"
="L2_commo",="0.002",="0.011",="0.022",="0.018",="0.003",="-0.001",="-0.016",="-0.016",="-0.014",="-0.017",="-0.025",="-0.045",="-0.047",="-0.041",="-0.050*",="-0.042",="-0.036",="-0.032",="-0.054",="-0.065",="-0.075**"
="",="(0.012)",="(0.012)",="(0.016)",="(0.017)",="(0.020)",="(0.022)",="(0.024)",="(0.026)",="(0.026)",="(0.030)",="(0.027)",="(0.031)",="(0.029)",="(0.034)",="(0.030)",="(0.037)",="(0.033)",="(0.042)",="(0.035)",="(0.044)",="(0.037)"
="L3_commo",="0.001",="0.012",="0.008",="-0.007",="-0.008",="-0.027",="-0.023",="-0.021",="-0.026",="-0.034",="-0.050",="-0.045",="-0.036",="-0.043",="-0.038",="-0.030",="-0.027",="-0.050",="-0.061",="-0.074**",="-0.080*"
="",="(0.012)",="(0.012)",="(0.017)",="(0.017)",="(0.023)",="(0.023)",="(0.028)",="(0.026)",="(0.031)",="(0.027)",="(0.033)",="(0.028)",="(0.036)",="(0.029)",="(0.039)",="(0.031)",="(0.043)",="(0.035)",="(0.044)",="(0.037)",="(0.047)"
="L4_commo",="0.003",="0.005",="-0.010",="-0.009",="-0.030",="-0.027",="-0.024",="-0.025",="-0.036",="-0.050*",="-0.044",="-0.032",="-0.041",="-0.035",="-0.027",="-0.031",="-0.050",="-0.060",="-0.067*",="-0.079*",="-0.072*"
="",="(0.011)",="(0.011)",="(0.016)",="(0.018)",="(0.023)",="(0.023)",="(0.025)",="(0.025)",="(0.028)",="(0.028)",="(0.029)",="(0.031)",="(0.029)",="(0.033)",="(0.031)",="(0.038)",="(0.035)",="(0.039)",="(0.038)",="(0.041)",="(0.040)"
="L5_commo",="0.004",="-0.009",="-0.015",="-0.038**",="-0.032",="-0.037*",="-0.048*",="-0.057**",="-0.069**",="-0.063**",="-0.051*",="-0.057**",="-0.049",="-0.039",="-0.041",="-0.058*",="-0.070*",="-0.081**",="-0.085**",="-0.078**",="-0.056"
="",="(0.012)",="(0.012)",="(0.017)",="(0.018)",="(0.023)",="(0.021)",="(0.025)",="(0.023)",="(0.027)",="(0.024)",="(0.030)",="(0.026)",="(0.033)",="(0.028)",="(0.037)",="(0.031)",="(0.038)",="(0.035)",="(0.040)",="(0.038)",="(0.043)"
="L6_commo",="-0.005",="-0.011",="-0.028*",="-0.023",="-0.024",="-0.039*",="-0.047**",="-0.061**",="-0.056**",="-0.043",="-0.043",="-0.037",="-0.033",="-0.036",="-0.054*",="-0.059*",="-0.073**",="-0.079**",="-0.080**",="-0.061",="-0.047"
="",="(0.012)",="(0.012)",="(0.017)",="(0.018)",="(0.021)",="(0.021)",="(0.023)",="(0.024)",="(0.026)",="(0.027)",="(0.026)",="(0.030)",="(0.029)",="(0.034)",="(0.031)",="(0.036)",="(0.035)",="(0.038)",="(0.039)",="(0.040)",="(0.041)"
="L7_commo",="-0.005",="-0.020",="-0.018",="-0.019",="-0.032",="-0.045**",="-0.054**",="-0.051**",="-0.042",="-0.047*",="-0.042",="-0.035",="-0.042",="-0.057*",="-0.065*",="-0.078**",="-0.084**",="-0.084**",="-0.065",="-0.051",="-0.048"
="",="(0.012)",="(0.012)",="(0.017)",="(0.018)",="(0.021)",="(0.021)",="(0.024)",="(0.024)",="(0.028)",="(0.026)",="(0.030)",="(0.028)",="(0.033)",="(0.031)",="(0.035)",="(0.033)",="(0.038)",="(0.035)",="(0.041)",="(0.037)",="(0.045)"
="L8_commo",="-0.014",="-0.013",="-0.013",="-0.031*",="-0.045**",="-0.056***",="-0.049**",="-0.046**",="-0.053**",="-0.051*",="-0.042",="-0.046",="-0.061**",="-0.070**",="-0.085***",="-0.082**",="-0.079**",="-0.065*",="-0.057",="-0.049",="-0.045"
="",="(0.012)",="(0.012)",="(0.018)",="(0.017)",="(0.021)",="(0.021)",="(0.024)",="(0.023)",="(0.026)",="(0.026)",="(0.028)",="(0.028)",="(0.030)",="(0.031)",="(0.032)",="(0.032)",="(0.034)",="(0.036)",="(0.036)",="(0.039)",="(0.039)"
="L1_R_DJ_global",="0.089***",="0.150***",="0.188***",="0.234***",="0.278***",="0.278***",="0.285***",="0.279***",="0.250***",="0.198***",="0.188***",="0.229***",="0.241***",="0.231***",="0.249***",="0.263***",="0.264***",="0.237***",="0.249***",="0.246***",="0.252***"
="",="(0.024)",="(0.028)",="(0.038)",="(0.045)",="(0.042)",="(0.046)",="(0.043)",="(0.049)",="(0.043)",="(0.051)",="(0.049)",="(0.055)",="(0.055)",="(0.058)",="(0.059)",="(0.060)",="(0.060)",="(0.067)",="(0.063)",="(0.072)",="(0.066)"
="L2_R_DJ_global",="0.039",="0.072***",="0.113***",="0.161***",="0.164***",="0.173***",="0.159***",="0.119***",="0.083",="0.076*",="0.106*",="0.114**",="0.111*",="0.120**",="0.136**",="0.120**",="0.091",="0.097",="0.100",="0.096",="0.091"
="",="(0.026)",="(0.023)",="(0.040)",="(0.030)",="(0.046)",="(0.037)",="(0.050)",="(0.040)",="(0.053)",="(0.046)",="(0.056)",="(0.049)",="(0.060)",="(0.053)",="(0.063)",="(0.056)",="(0.068)",="(0.060)",="(0.072)",="(0.062)",="(0.077)"
="L3_R_DJ_global",="0.035",="0.089***",="0.148***",="0.144***",="0.160***",="0.152***",="0.112***",="0.071*",="0.060",="0.084*",="0.105**",="0.095*",="0.099*",="0.113**",="0.095",="0.075",="0.083",="0.087",="0.082",="0.084",="0.082"
="",="(0.022)",="(0.024)",="(0.030)",="(0.031)",="(0.037)",="(0.037)",="(0.043)",="(0.043)",="(0.047)",="(0.048)",="(0.053)",="(0.053)",="(0.058)",="(0.054)",="(0.061)",="(0.060)",="(0.064)",="(0.064)",="(0.068)",="(0.068)",="(0.075)"
="L4_R_DJ_global",="0.052**",="0.112***",="0.116***",="0.136***",="0.137***",="0.107***",="0.072",="0.060",="0.080*",="0.111**",="0.096*",="0.106*",="0.130**",="0.110**",="0.082",="0.094",="0.104",="0.096",="0.094",="0.096",="0.071"
="",="(0.024)",="(0.022)",="(0.032)",="(0.032)",="(0.039)",="(0.040)",="(0.045)",="(0.045)",="(0.049)",="(0.051)",="(0.054)",="(0.055)",="(0.056)",="(0.055)",="(0.061)",="(0.058)",="(0.064)",="(0.061)",="(0.068)",="(0.067)",="(0.073)"
="L5_R_DJ_global",="0.019",="0.035",="0.048",="0.043",="0.020",="-0.013",="-0.015",="0.004",="0.039",="0.020",="0.028",="0.048",="0.042",="0.027",="0.041",="0.051",="0.035",="0.017",="0.008",="-0.031",="-0.011"
="",="(0.023)",="(0.023)",="(0.031)",="(0.033)",="(0.041)",="(0.043)",="(0.045)",="(0.045)",="(0.051)",="(0.052)",="(0.054)",="(0.054)",="(0.057)",="(0.061)",="(0.060)",="(0.063)",="(0.062)",="(0.069)",="(0.066)",="(0.074)",="(0.069)"
="L6_R_DJ_global",="0.018",="0.025",="0.026",="0.011",="-0.021",="-0.033",="-0.017",="0.009",="-0.010",="0.001",="0.017",="0.022",="0.002",="0.012",="0.015",="0.007",="-0.020",="-0.020",="-0.049",="-0.035",="-0.024"
="",="(0.022)",="(0.022)",="(0.032)",="(0.033)",="(0.042)",="(0.039)",="(0.046)",="(0.047)",="(0.054)",="(0.049)",="(0.056)",="(0.054)",="(0.065)",="(0.058)",="(0.068)",="(0.060)",="(0.072)",="(0.064)",="(0.078)",="(0.066)",="(0.081)"
="L7_R_DJ_global",="0.014",="0.023",="0.004",="-0.028",="-0.026",="-0.021",="0.019",="-0.007",="-0.003",="0.019",="0.018",="-0.015",="-0.005",="-0.000",="-0.008",="-0.031",="-0.036",="-0.070",="-0.066",="-0.059",="-0.054"
="",="(0.021)",="(0.021)",="(0.031)",="(0.033)",="(0.037)",="(0.038)",="(0.045)",="(0.046)",="(0.048)",="(0.049)",="(0.052)",="(0.056)",="(0.056)",="(0.058)",="(0.058)",="(0.063)",="(0.063)",="(0.068)",="(0.065)",="(0.072)",="(0.067)"
="L8_R_DJ_global",="0.021",="0.031",="0.036",="0.036",="0.061*",="0.088**",="0.096**",="0.101**",="0.110**",="0.115***",="0.092**",="0.107**",="0.124**",="0.123***",="0.095*",="0.098*",="0.076",="0.092*",="0.099*",="0.115**",="0.119*"
="",="(0.018)",="(0.020)",="(0.028)",="(0.027)",="(0.037)",="(0.038)",="(0.044)",="(0.043)",="(0.045)",="(0.043)",="(0.045)",="(0.045)",="(0.051)",="(0.045)",="(0.056)",="(0.050)",="(0.059)",="(0.051)",="(0.060)",="(0.053)",="(0.065)"
="dow2",="-0.216***",="-0.146***",="-0.069",="-0.058",="0.032",="-0.125*",="-0.085",="-0.056",="-0.055",="0.017",="-0.121",="-0.098",="-0.045",="-0.056",="-0.021",="-0.107",="-0.072",="-0.032",="-0.045",="-0.024",="-0.093"
="",="(0.045)",="(0.045)",="(0.059)",="(0.061)",="(0.069)",="(0.068)",="(0.076)",="(0.072)",="(0.076)",="(0.070)",="(0.078)",="(0.073)",="(0.085)",="(0.079)",="(0.091)",="(0.082)",="(0.093)",="(0.088)",="(0.094)",="(0.090)",="(0.097)"
="dow3",="-0.103**",="0.052",="0.091",="0.158***",="0.083",="-0.030",="0.066",="0.092",="0.168**",="0.114*",="0.023",="0.096",="0.152**",="0.173**",="0.113*",="0.043",="0.125*",="0.149*",="0.162**",="0.113",="0.063"
="",="(0.040)",="(0.047)",="(0.058)",="(0.057)",="(0.063)",="(0.059)",="(0.062)",="(0.065)",="(0.066)",="(0.065)",="(0.065)",="(0.069)",="(0.069)",="(0.071)",="(0.068)",="(0.076)",="(0.072)",="(0.081)",="(0.076)",="(0.083)",="(0.075)"
="dow4",="-0.052",="0.075",="0.206***",="0.120**",="0.066",="0.000",="0.101*",="0.187***",="0.118*",="0.097",="0.044",="0.111*",="0.210***",="0.118*",="0.060",="0.031",="0.117*",="0.154**",="0.074",="0.065",="0.032"
="",="(0.043)",="(0.047)",="(0.056)",="(0.058)",="(0.058)",="(0.056)",="(0.060)",="(0.062)",="(0.063)",="(0.061)",="(0.063)",="(0.064)",="(0.064)",="(0.066)",="(0.066)",="(0.068)",="(0.068)",="(0.072)",="(0.072)",="(0.071)",="(0.074)"
="dow5",="-0.076*",="0.137***",="0.094",="0.031",="0.036",="-0.030",="0.124*",="0.074",="0.064",="0.087",="0.020",="0.148**",="0.117",="0.044",="0.053",="0.043",="0.141*",="0.094",="0.065",="0.057",="0.021"
="",="(0.042)",="(0.042)",="(0.059)",="(0.055)",="(0.067)",="(0.065)",="(0.071)",="(0.071)",="(0.072)",="(0.070)",="(0.071)",="(0.072)",="(0.073)",="(0.077)",="(0.076)",="(0.084)",="(0.080)",="(0.088)",="(0.083)",="(0.088)",="(0.084)"
="res0",="",="1.066***",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="(0.010)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="F1_d_returns_h",="",="14.152***",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="(1.656)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="F1_d_returns_l",="",="-12.359***",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="(1.117)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="res1",="",="",="1.055***",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="(0.019)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="F2_d_returns_h",="",="",="14.439***",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="(2.198)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="F2_d_returns_l",="",="",="-13.166***",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="(0.995)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="res2",="",="",="",="1.025***",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="(0.014)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="F3_d_returns_h",="",="",="",="14.144***",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="(2.442)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="F3_d_returns_l",="",="",="",="-14.067***",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="(1.465)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="res3",="",="",="",="",="1.024***",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="(0.020)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="F4_d_returns_h",="",="",="",="",="11.001***",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="(2.649)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="F4_d_returns_l",="",="",="",="",="-12.816***",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="(1.418)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="res4",="",="",="",="",="",="1.012***",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="(0.017)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="F5_d_returns_h",="",="",="",="",="",="11.832***",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="(2.926)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="F5_d_returns_l",="",="",="",="",="",="-14.233***",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="(1.537)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="res5",="",="",="",="",="",="",="1.016***",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="(0.021)",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="F6_d_returns_h",="",="",="",="",="",="",="11.809***",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="(3.013)",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="F6_d_returns_l",="",="",="",="",="",="",="-12.517***",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="(1.778)",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="res6",="",="",="",="",="",="",="",="1.015***",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="(0.019)",="",="",="",="",="",="",="",="",="",="",="",="",=""
="F7_d_returns_h",="",="",="",="",="",="",="",="11.624***",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="(2.798)",="",="",="",="",="",="",="",="",="",="",="",="",=""
="F7_d_returns_l",="",="",="",="",="",="",="",="-12.611***",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="(1.848)",="",="",="",="",="",="",="",="",="",="",="",="",=""
="res7",="",="",="",="",="",="",="",="",="1.014***",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="(0.023)",="",="",="",="",="",="",="",="",="",="",="",=""
="F8_d_returns_h",="",="",="",="",="",="",="",="",="10.087***",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="(2.661)",="",="",="",="",="",="",="",="",="",="",="",=""
="F8_d_returns_l",="",="",="",="",="",="",="",="",="-11.536***",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="(1.944)",="",="",="",="",="",="",="",="",="",="",="",=""
="res8",="",="",="",="",="",="",="",="",="",="1.014***",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="(0.022)",="",="",="",="",="",="",="",="",="",="",=""
="F9_d_returns_h",="",="",="",="",="",="",="",="",="",="11.606***",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="(2.742)",="",="",="",="",="",="",="",="",="",="",=""
="F9_d_returns_l",="",="",="",="",="",="",="",="",="",="-12.264***",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="(1.910)",="",="",="",="",="",="",="",="",="",="",=""
="res9",="",="",="",="",="",="",="",="",="",="",="1.013***",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="(0.026)",="",="",="",="",="",="",="",="",="",=""
="F10_d_returns_h",="",="",="",="",="",="",="",="",="",="",="10.850***",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="(2.926)",="",="",="",="",="",="",="",="",="",=""
="F10_d_returns_l",="",="",="",="",="",="",="",="",="",="",="-12.579***",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="(2.177)",="",="",="",="",="",="",="",="",="",=""
="res10",="",="",="",="",="",="",="",="",="",="",="",="1.011***",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="(0.024)",="",="",="",="",="",="",="",="",=""
="F11_d_returns_h",="",="",="",="",="",="",="",="",="",="",="",="11.435***",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="(3.095)",="",="",="",="",="",="",="",="",=""
="F11_d_returns_l",="",="",="",="",="",="",="",="",="",="",="",="-13.213***",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="(2.423)",="",="",="",="",="",="",="",="",=""
="res11",="",="",="",="",="",="",="",="",="",="",="",="",="1.011***",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="(0.027)",="",="",="",="",="",="",="",=""
="F12_d_returns_h",="",="",="",="",="",="",="",="",="",="",="",="",="11.346***",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="(2.730)",="",="",="",="",="",="",="",=""
="F12_d_returns_l",="",="",="",="",="",="",="",="",="",="",="",="",="-14.699***",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="(2.869)",="",="",="",="",="",="",="",=""
="res12",="",="",="",="",="",="",="",="",="",="",="",="",="",="1.013***",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(0.026)",="",="",="",="",="",="",=""
="F13_d_returns_h",="",="",="",="",="",="",="",="",="",="",="",="",="",="11.608***",="",="",="",="",="",="",=""
