="",="(1)",="(2)",="(3)",="(4)",="(5)",="(6)",="(7)",="(8)",="(9)",="(10)",="(11)",="(12)",="(13)",="(14)",="(15)",="(16)",="(17)",="(18)",="(19)",="(20)",="(21)"
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(2.166)",="",="",="",="",="",=""
="res14",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="1.012***",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(0.024)",="",="",="",="",=""
="F15_d_returns_h",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="4.372**",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(2.162)",="",="",="",="",=""
="F15_d_returns_l",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="-12.072***",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(1.974)",="",="",="",="",=""
="res15",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="1.013***",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(0.027)",="",="",="",=""
="F16_d_returns_h",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="3.725*",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(2.150)",="",="",="",=""
="F16_d_returns_l",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="-13.331***",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(1.663)",="",="",="",=""
="res16",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="1.014***",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(0.026)",="",="",=""
="F17_d_returns_h",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="2.501",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(2.311)",="",="",=""
="F17_d_returns_l",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="-13.197***",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(1.789)",="",="",=""
="res17",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="1.014***",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(0.029)",="",=""
="F18_d_returns_h",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="1.308",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(2.449)",="",=""
="F18_d_returns_l",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="-13.936***",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(1.729)",="",=""
="res18",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="1.013***",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(0.028)",=""
="F19_d_returns_h",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="0.976",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(2.466)",=""
="F19_d_returns_l",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="-12.916***",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(1.737)",=""
="res19",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="1.012***"
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(0.030)"
="F20_d_returns_h",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="-0.320"
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(2.306)"
="F20_d_returns_l",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="-14.350***"
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(1.824)"
="Observations",="90939",="90925",="90911",="90900",="90892",="90879",="90861",="90855",="90850",="90842",="90837",="90831",="90819",="90813",="90807",="90799",="90792",="90787",="90777",="90774",="90767"
="R-squared",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="Standard errors in parentheses"
="* p<0.10, ** p<0.05, *** p<0.01"
