="",="(1)",="(2)",="(3)",="(4)",="(5)",="(6)",="(7)",="(8)",="(9)",="(10)",="(11)",="(12)",="(13)",="(14)",="(15)",="(16)",="(17)",="(18)",="(19)",="(20)",="(21)"
="F0_d_returns_h",="14.215***",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="(1.143)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="F0_d_returns_l",="-12.613***",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="(0.973)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="L1_vlm_ma60_adj",="0.058***",="0.116***",="0.144***",="0.124***",="0.126***",="0.118***",="0.134***",="0.148***",="0.184***",="0.202***",="0.223***",="0.248***",="0.237***",="0.242***",="0.256***",="0.239***",="0.254***",="0.269***",="0.265***",="0.296***",="0.306***"
="",="(0.019)",="(0.018)",="(0.028)",="(0.026)",="(0.033)",="(0.032)",="(0.036)",="(0.038)",="(0.039)",="(0.041)",="(0.044)",="(0.045)",="(0.045)",="(0.049)",="(0.051)",="(0.052)",="(0.055)",="(0.056)",="(0.059)",="(0.060)",="(0.062)"
="L2_vlm_ma60_adj",="0.039**",="0.048**",="0.026",="0.039",="0.025",="0.048",="0.057",="0.084**",="0.093**",="0.096**",="0.119***",="0.110***",="0.119***",="0.132***",="0.115**",="0.124**",="0.129**",="0.131**",="0.153***",="0.151***",="0.147**"
="",="(0.018)",="(0.019)",="(0.026)",="(0.026)",="(0.031)",="(0.030)",="(0.036)",="(0.033)",="(0.038)",="(0.037)",="(0.043)",="(0.040)",="(0.046)",="(0.045)",="(0.049)",="(0.050)",="(0.051)",="(0.051)",="(0.054)",="(0.055)",="(0.059)"
="L3_vlm_ma60_adj",="-0.001",="-0.026",="-0.027",="-0.047**",="-0.027",="-0.024",="-0.004",="0.005",="-0.003",="0.011",="0.003",="0.002",="0.001",="-0.018",="-0.007",="0.002",="0.004",="0.016",="0.013",="-0.002",="-0.018"
="",="(0.020)",="(0.019)",="(0.027)",="(0.024)",="(0.031)",="(0.030)",="(0.034)",="(0.033)",="(0.039)",="(0.037)",="(0.041)",="(0.041)",="(0.045)",="(0.043)",="(0.048)",="(0.045)",="(0.050)",="(0.049)",="(0.054)",="(0.053)",="(0.057)"
="L4_vlm_ma60_adj",="-0.034*",="-0.033*",="-0.046**",="-0.023",="-0.018",="0.007",="0.018",="0.018",="0.032",="0.028",="0.027",="0.031",="0.023",="0.036",="0.045",="0.040",="0.056",="0.062",="0.055",="0.041",="0.076"
="",="(0.018)",="(0.019)",="(0.023)",="(0.024)",="(0.029)",="(0.028)",="(0.033)",="(0.034)",="(0.037)",="(0.036)",="(0.041)",="(0.041)",="(0.043)",="(0.045)",="(0.044)",="(0.047)",="(0.049)",="(0.052)",="(0.053)",="(0.055)",="(0.056)"
="L5_vlm_ma60_adj",="0.006",="-0.015",="-0.001",="0.012",="0.032",="0.044",="0.046",="0.069**",="0.058",="0.049",="0.047",="0.043",="0.056",="0.069*",="0.071",="0.095**",="0.093*",="0.088*",="0.072",="0.099*",="0.069"
="",="(0.018)",="(0.017)",="(0.024)",="(0.023)",="(0.029)",="(0.028)",="(0.034)",="(0.032)",="(0.036)",="(0.035)",="(0.041)",="(0.038)",="(0.044)",="(0.040)",="(0.046)",="(0.044)",="(0.050)",="(0.048)",="(0.053)",="(0.051)",="(0.058)"
="L6_vlm_ma60_adj",="-0.011",="0.005",="0.023",="0.046**",="0.061**",="0.060**",="0.073**",="0.057*",="0.053",="0.060*",="0.053",="0.064*",="0.070*",="0.076*",="0.097**",="0.092**",="0.082*",="0.070",="0.103**",="0.071",="0.081"
="",="(0.017)",="(0.016)",="(0.023)",="(0.022)",="(0.028)",="(0.028)",="(0.032)",="(0.031)",="(0.035)",="(0.035)",="(0.039)",="(0.038)",="(0.041)",="(0.040)",="(0.044)",="(0.044)",="(0.047)",="(0.046)",="(0.050)",="(0.051)",="(0.053)"
="L7_vlm_ma60_adj",="0.026",="0.040**",="0.057**",="0.069***",="0.065**",="0.080***",="0.064**",="0.070**",="0.077**",="0.071*",="0.086**",="0.087**",="0.089**",="0.109**",="0.095**",="0.091*",="0.080",="0.106**",="0.084",="0.089*",="0.086"
="",="(0.016)",="(0.017)",="(0.023)",="(0.025)",="(0.030)",="(0.030)",="(0.033)",="(0.034)",="(0.036)",="(0.036)",="(0.040)",="(0.040)",="(0.043)",="(0.044)",="(0.046)",="(0.047)",="(0.049)",="(0.051)",="(0.055)",="(0.054)",="(0.058)"
="L8_vlm_ma60_adj",="0.032**",="0.067***",="0.089***",="0.096***",="0.123***",="0.105***",="0.110***",="0.116***",="0.126***",="0.140***",="0.140***",="0.150***",="0.172***",="0.167***",="0.166***",="0.172***",="0.195***",="0.170***",="0.181***",="0.190***",="0.177***"
="",="(0.016)",="(0.016)",="(0.023)",="(0.024)",="(0.030)",="(0.031)",="(0.034)",="(0.035)",="(0.037)",="(0.038)",="(0.041)",="(0.041)",="(0.045)",="(0.045)",="(0.049)",="(0.050)",="(0.054)",="(0.056)",="(0.057)",="(0.058)",="(0.060)"
="L1_vol_ma60",="0.006***",="0.006***",="0.007**",="0.010***",="0.012***",="0.013***",="0.012***",="0.011***",="0.010***",="0.009***",="0.009**",="0.009***",="0.008**",="0.010***",="0.009**",="0.009***",="0.009**",="0.013***",="0.014***",="0.011***",="0.013***"
="",="(0.002)",="(0.002)",="(0.003)",="(0.002)",="(0.002)",="(0.003)",="(0.003)",="(0.003)",="(0.003)",="(0.003)",="(0.004)",="(0.004)",="(0.004)",="(0.003)",="(0.004)",="(0.003)",="(0.004)",="(0.004)",="(0.004)",="(0.004)",="(0.005)"
="L2_vol_ma60",="-0.002",="-0.003*",="-0.001",="0.001",="0.001",="-0.000",="-0.001",="-0.000",="-0.001",="-0.001",="-0.001",="-0.001",="-0.001",="-0.001",="-0.002",="-0.001",="0.002",="0.000",="-0.002",="0.001",="-0.003"
="",="(0.002)",="(0.002)",="(0.002)",="(0.002)",="(0.002)",="(0.002)",="(0.002)",="(0.003)",="(0.003)",="(0.003)",="(0.003)",="(0.003)",="(0.003)",="(0.003)",="(0.003)",="(0.003)",="(0.003)",="(0.003)",="(0.003)",="(0.003)",="(0.004)"
="L3_vol_ma60",="-0.000",="0.003",="0.004**",="0.005***",="0.003",="0.003",="0.003",="0.002",="0.002",="0.002",="0.001",="0.002",="0.002",="0.002",="0.002",="0.006**",="0.005*",="0.002",="0.005",="0.000",="0.002"
="",="(0.002)",="(0.002)",="(0.002)",="(0.002)",="(0.002)",="(0.002)",="(0.002)",="(0.002)",="(0.002)",="(0.003)",="(0.003)",="(0.002)",="(0.003)",="(0.003)",="(0.003)",="(0.003)",="(0.003)",="(0.003)",="(0.003)",="(0.004)",="(0.004)"
="L4_vol_ma60",="0.002",="0.003*",="0.003**",="0.001",="-0.000",="-0.000",="-0.001",="-0.001",="-0.002",="-0.003",="-0.001",="-0.001",="-0.001",="-0.000",="0.004",="0.003",="-0.001",="0.003",="-0.001",="-0.001",="-0.001"
="",="(0.001)",="(0.002)",="(0.001)",="(0.001)",="(0.002)",="(0.002)",="(0.002)",="(0.002)",="(0.002)",="(0.002)",="(0.002)",="(0.003)",="(0.003)",="(0.003)",="(0.003)",="(0.003)",="(0.003)",="(0.003)",="(0.004)",="(0.004)",="(0.004)"
="L5_vol_ma60",="-0.001",="0.001",="0.002",="0.001",="-0.000",="-0.001",="-0.001",="-0.002",="-0.003",="-0.002",="-0.002",="-0.003",="-0.003",="0.001",="-0.001",="-0.006**",="-0.003",="-0.007*",="-0.007",="-0.005",="-0.004"
="",="(0.001)",="(0.001)",="(0.001)",="(0.001)",="(0.002)",="(0.002)",="(0.002)",="(0.002)",="(0.002)",="(0.002)",="(0.003)",="(0.002)",="(0.003)",="(0.003)",="(0.003)",="(0.003)",="(0.004)",="(0.004)",="(0.005)",="(0.004)",="(0.005)"
="L6_vol_ma60",="0.001",="-0.001",="-0.003*",="-0.003**",="-0.004**",="-0.004**",="-0.005**",="-0.005**",="-0.004**",="-0.004**",="-0.005**",="-0.005**",="-0.002",="-0.003",="-0.008***",="-0.005**",="-0.009**",="-0.009**",="-0.008**",="-0.009**",="-0.010*"
="",="(0.001)",="(0.001)",="(0.001)",="(0.002)",="(0.002)",="(0.002)",="(0.002)",="(0.002)",="(0.002)",="(0.002)",="(0.002)",="(0.002)",="(0.002)",="(0.002)",="(0.003)",="(0.003)",="(0.004)",="(0.004)",="(0.004)",="(0.004)",="(0.005)"
="L7_vol_ma60",="-0.002",="-0.003***",="-0.004**",="-0.005***",="-0.005**",="-0.005***",="-0.005**",="-0.004**",="-0.004*",="-0.004**",="-0.004*",="-0.002",="-0.002",="-0.008***",="-0.004",="-0.007*",="-0.008*",="-0.007*",="-0.007*",="-0.006",="-0.005"
="",="(0.002)",="(0.001)",="(0.002)",="(0.001)",="(0.002)",="(0.002)",="(0.002)",="(0.002)",="(0.002)",="(0.002)",="(0.002)",="(0.002)",="(0.003)",="(0.003)",="(0.003)",="(0.004)",="(0.004)",="(0.004)",="(0.004)",="(0.006)",="(0.005)"
="L8_vol_ma60",="-0.002*",="-0.003***",="-0.004**",="-0.003***",="-0.004**",="-0.004**",="-0.003",="-0.003",="-0.003",="-0.003",="-0.001",="-0.002",="-0.006**",="-0.004",="-0.008**",="-0.008*",="-0.008**",="-0.007",="-0.007",="-0.007",="-0.004"
="",="(0.001)",="(0.001)",="(0.002)",="(0.001)",="(0.002)",="(0.002)",="(0.002)",="(0.002)",="(0.002)",="(0.002)",="(0.002)",="(0.003)",="(0.003)",="(0.003)",="(0.003)",="(0.004)",="(0.004)",="(0.005)",="(0.005)",="(0.006)",="(0.005)"
="L1_vix",="-0.125***",="-0.111***",="-0.097***",="-0.083***",="-0.050*",="-0.040",="-0.027",="-0.025",="-0.044",="-0.065*",="-0.086**",="-0.080**",="-0.068*",="-0.072*",="-0.062",="-0.060",="-0.069",="-0.067",="-0.059",="-0.067",="-0.073"
="",="(0.018)",="(0.015)",="(0.027)",="(0.022)",="(0.029)",="(0.025)",="(0.033)",="(0.031)",="(0.035)",="(0.035)",="(0.038)",="(0.036)",="(0.040)",="(0.038)",="(0.043)",="(0.040)",="(0.045)",="(0.042)",="(0.045)",="(0.045)",="(0.045)"
="L2_vix",="0.126***",="0.133***",="0.133***",="0.153***",="0.136***",="0.134***",="0.124***",="0.103***",="0.108**",="0.107***",="0.129**",="0.138***",="0.132**",="0.142***",="0.143**",="0.130***",="0.145**",="0.150***",="0.132**",="0.131**",="0.157**"
="",="(0.022)",="(0.019)",="(0.032)",="(0.025)",="(0.039)",="(0.031)",="(0.048)",="(0.036)",="(0.052)",="(0.040)",="(0.054)",="(0.042)",="(0.055)",="(0.046)",="(0.059)",="(0.050)",="(0.061)",="(0.052)",="(0.063)",="(0.052)",="(0.065)"
="L3_vix",="-0.002",="-0.006",="0.012",="-0.002",="-0.004",="-0.015",="-0.036",="-0.030",="-0.043",="-0.023",="-0.013",="-0.026",="-0.021",="-0.021",="-0.039",="-0.022",="-0.021",="-0.035",="-0.040",="-0.019",="-0.019"
="",="(0.021)",="(0.017)",="(0.029)",="(0.022)",="(0.036)",="(0.029)",="(0.041)",="(0.032)",="(0.046)",="(0.035)",="(0.048)",="(0.037)",="(0.052)",="(0.041)",="(0.056)",="(0.043)",="(0.058)",="(0.047)",="(0.058)",="(0.047)",="(0.064)"
="L4_vix",="0.009",="0.031*",="0.021",="0.014",="0.007",="-0.006",="0.001",="-0.009",="0.011",="0.030",="0.014",="0.026",="0.022",="0.011",="0.019",="0.021",="0.007",="-0.002",="0.020",="0.022",="0.012"
="",="(0.018)",="(0.018)",="(0.026)",="(0.023)",="(0.033)",="(0.028)",="(0.037)",="(0.032)",="(0.039)",="(0.033)",="(0.041)",="(0.037)",="(0.045)",="(0.040)",="(0.047)",="(0.040)",="(0.051)",="(0.041)",="(0.050)",="(0.043)",="(0.055)"
="L5_vix",="0.011",="0.001",="-0.005",="-0.009",="-0.020",="-0.021",="-0.033",="-0.024",="0.002",="-0.019",="-0.001",="-0.010",="-0.015",="-0.009",="0.003",="-0.007",="-0.024",="-0.007",="-0.002",="-0.010",="-0.015"
="",="(0.018)",="(0.017)",="(0.025)",="(0.024)",="(0.032)",="(0.028)",="(0.036)",="(0.030)",="(0.038)",="(0.036)",="(0.040)",="(0.037)",="(0.043)",="(0.039)",="(0.045)",="(0.040)",="(0.046)",="(0.041)",="(0.047)",="(0.044)",="(0.048)"
="L6_vix",="-0.006",="-0.020",="-0.023",="-0.037*",="-0.045",="-0.046*",="-0.038",="-0.010",="-0.033",="-0.020",="-0.032",="-0.042",="-0.037",="-0.029",="-0.054",="-0.067*",="-0.041",="-0.026",="-0.035",="-0.038",="-0.017"
